speakerid,speech_id,lastname,firstname,chamber,state,gender,party,district,nonvoting,date,DOB,yob,year,age,speakerXsessionid,procedural_prob,n,cluster_1_p
10261,930118873,MCINTYRE,THOMAS,S,NH,M,D,,voting,19730924,1915-02-20,1915,1973,58,93102611,0.0,9,0.0
10676,930120197,JACKSON,HENRY,S,WA,M,D,,voting,19730925,1912-05-31,1912,1973,61,93106761,0.0,10,0.1
10247,930120787,HUDNUT,WILLIAM,H,IN,M,R,11.0,voting,19730925,1932-10-17,1932,1973,41,93102470,0.0,9,0.0
10414,930121186,EILBERG,JOSHUA,H,PA,M,D,4.0,voting,19730926,1921-02-12,1921,1973,52,93104140,0.0,9,0.0
11156,930124161,STUDDS,GERRY,H,MA,M,D,12.0,voting,19731001,1937-05-12,1937,1973,36,93111560,0.0,10,0.1
10480,930124411,ASHLEY,THOMAS,H,OH,M,D,9.0,voting,19731001,1923-01-11,1923,1973,50,93104800,0.0,9,0.1111111111111111
10429,930124412,KOCH,EDWARD,H,NY,M,D,18.0,voting,19731001,1924-12-12,1924,1973,49,93104290,0.0,9,0.1111111111111111
10261,930124527,MCINTYRE,THOMAS,S,NH,M,D,,voting,19731001,1915-02-20,1915,1973,58,93102611,0.0,28,0.7857142857142857
10291,930125581,TIERNAN,ROBERT,H,RI,M,D,2.0,voting,19731002,1929-02-24,1929,1973,44,93102910,0.0,9,0.1111111111111111
10537,930125732,SEBELIUS,KEITH,H,KS,M,R,1.0,voting,19731002,1916-09-10,1916,1973,57,93105370,0.0,9,0.0
11640,930125905,INOUYE,DANIEL,S,HI,M,D,,voting,19731002,1924-09-07,1924,1973,49,93116401,0.0,9,1.0
11462,930126628,BYRD,ROBERT,S,WV,M,D,,voting,19731002,1917-11-20,1917,1973,56,93114621,0.0,9,0.0
11220,930128225,THURMOND,J.,S,SC,M,R,,voting,19731004,1902-12-05,1902,1973,71,93112201,0.0,9,1.0
10481,930130310,BAKER,HOWARD,S,TN,M,R,,voting,19731009,1925-11-15,1925,1973,48,93104811,0.0,10,0.0
10676,930130431,JACKSON,HENRY,S,WA,M,D,,voting,19731009,1912-05-31,1912,1973,61,93106761,0.0,10,0.0
10285,930130935,SMITH,HENRY,H,NY,M,R,36.0,voting,19731009,1911-09-29,1911,1973,62,93102850,0.0,9,0.0
10356,930133425,MCGOVERN,GEORGE,S,SD,M,D,,voting,19731012,1922-07-19,1922,1973,51,93103561,0.0,9,0.0
10327,930133463,GRAVEL,MAURICE,S,AK,M,D,,voting,19731012,1930-05-13,1930,1973,43,93103271,0.0,10,0.0
11494,930133469,KENNEDY,EDWARD,S,MA,M,D,,voting,19731012,1932-02-22,1932,1973,41,93114941,0.0,19,0.1052631578947368
10307,930133877,ALLEN,JAMES,S,AL,M,D,,voting,19731013,1912-12-28,1912,1973,61,93103071,0.0,9,0.8888888888888888
10785,930134851,LATTA,DELBERT,H,OH,M,R,5.0,voting,19731016,1920-03-05,1920,1973,53,93107850,0.0,9,0.0
10869,930135023,ANNUNZIO,FRANK,H,IL,M,D,11.0,voting,19731016,1915-01-12,1915,1973,58,93108690,0.0,9,0.1111111111111111
10251,930135437,KUYKENDALL,DAN,H,TN,M,R,8.0,voting,19731016,1924-07-09,1924,1973,49,93102510,0.0,10,0.0
10559,930135785,ASHBROOK,JOHN,H,OH,M,R,17.0,voting,19731017,1928-09-21,1928,1973,45,93105590,0.0,10,0.0
11069,930135822,PICKLE,JAMES,H,TX,M,D,10.0,voting,19731017,1913-10-11,1913,1973,60,93110690,0.0,20,0.55
10440,930135856,MOSS,JOHN,H,CA,M,D,3.0,voting,19731017,1915-04-13,1915,1973,58,93104400,0.0,10,0.0
10802,930135872,SYMMS,STEVEN,H,ID,M,R,1.0,voting,19731017,1938-04-23,1938,1973,35,93108020,0.0,9,0.0
10228,930136037,GREEN,EDITH,H,OR,F,D,3.0,voting,19731017,1910-01-17,1910,1973,63,93102280,0.0,9,1.0
10513,930136039,JOHNSON,JAMES,H,CO,M,R,4.0,voting,19731017,1930-06-02,1930,1973,43,93105130,0.0,9,1.0
11494,930136346,KENNEDY,EDWARD,S,MA,M,D,,voting,19731018,1932-02-22,1932,1973,41,93114941,0.0,19,0.1578947368421052
10747,930137704,SEIBERLING,JOHN,H,OH,M,D,14.0,voting,19731025,1918-09-08,1918,1973,55,93107470,0.0,10,0.0
11066,930138196,PACKWOOD,ROBERT,S,OR,M,R,,voting,19731030,1932-09-11,1932,1973,41,93110661,0.0,9,0.1111111111111111
10184,930139459,SYMINGTON,WILLIAM,S,MO,M,D,,voting,19731105,1901-06-26,1901,1973,72,93101841,0.0,9,1.0
10169,930139478,MOSS,FRANK,S,UT,M,D,,voting,19731105,1911-09-23,1911,1973,62,93101691,0.0,9,0.1111111111111111
11494,930139487,KENNEDY,EDWARD,S,MA,M,D,,voting,19731105,1932-02-22,1932,1973,41,93114941,0.0,9,0.8888888888888888
10485,930139939,BRADEMAS,JOHN,H,IN,M,D,3.0,voting,19731106,1927-03-02,1927,1973,46,93104850,0.0,10,0.1
10458,930139981,SIKES,ROBERT,H,FL,M,D,1.0,voting,19731106,1906-06-03,1906,1973,67,93104580,0.0,9,1.0
10545,930140302,TOWER,JOHN,S,TX,M,R,,voting,19731107,1925-09-29,1925,1973,48,93105451,0.0,10,0.0
10275,930141290,ROBISON,HOWARD,H,NY,M,R,27.0,voting,19731108,1915-10-30,1915,1973,58,93102750,0.0,9,0.2222222222222222
10267,930142428,MONDALE,WALTER,S,MN,M,D,,voting,19731113,1928-01-05,1928,1973,45,93102671,0.0,9,0.8888888888888888
10680,930143982,LONG,CLARENCE,H,MD,M,D,2.0,voting,19731115,1908-12-11,1908,1973,65,93106800,0.0,9,0.8888888888888888
10692,930144418,PROXMIRE,WILLIAM,S,WI,M,D,,voting,19731115,1915-11-11,1915,1973,58,93106921,0.0,18,0.8888888888888888
10692,930144871,PROXMIRE,WILLIAM,S,WI,M,D,,voting,19731115,1915-11-11,1915,1973,58,93106921,0.0,10,0.1
10134,930145181,FANNIN,PAUL,S,AZ,M,R,,voting,19731116,1907-01-29,1907,1973,66,93101341,2.019519925694029e-09,10,0.9
10145,930146453,HART,PHILIP,S,MI,M,D,,voting,19731119,1912-12-10,1912,1973,61,93101451,0.0,9,0.2222222222222222
10914,930146878,HATFIELD,MARK,S,OR,M,R,,voting,19731119,1922-07-12,1922,1973,51,93109141,0.0,9,0.1111111111111111
10166,930146885,MONTOYA,JOSEPH,S,NM,M,D,,voting,19731119,1915-09-24,1915,1973,58,93101661,0.0,20,0.0
10053,930146921,DOMINICK,PETER,S,CO,M,R,,voting,19731119,1915-07-07,1915,1973,58,93100531,0.0,10,0.1
10320,930150186,DANIELS,DOMINICK,H,NJ,M,D,14.0,voting,19731128,1908-10-18,1908,1973,65,93103200,0.0,10,0.1
11319,930150267,MINK,PATSY,H,HI,F,D,2.0,voting,19731128,1927-12-06,1927,1973,46,93113190,0.0,10,0.0
10145,930153566,HART,PHILIP,S,MI,M,D,,voting,19731130,1912-12-10,1912,1973,61,93101451,0.0,9,0.3333333333333333
10425,930153567,HUMPHREY,HUBERT,S,MN,M,D,,voting,19731130,1911-05-27,1911,1973,62,93104251,0.0,9,0.2222222222222222
10532,930153670,RANDOLPH,JENNINGS,S,WV,M,D,,voting,19731201,1902-03-08,1902,1973,71,93105321,0.0,9,1.0
10422,930154987,HARRINGTON,MICHAEL,H,MA,M,D,6.0,voting,19731203,1936-09-02,1936,1973,37,93104220,0.0,9,0.0
10226,930155182,GOODLING,GEORGE,H,PA,M,R,19.0,voting,19731204,1896-09-26,1896,1973,77,93102260,0.0,9,0.2222222222222222
10380,930155546,STUCKEY,WILLIAMSON,H,GA,M,D,8.0,voting,19731204,1935-05-25,1935,1973,38,93103800,0.0,9,0.0
10345,930155946,JAVITS,JACOB,S,NY,M,R,,voting,19731204,1904-05-18,1904,1973,69,93103451,0.0,10,0.0
10425,930155978,HUMPHREY,HUBERT,S,MN,M,D,,voting,19731204,1911-05-27,1911,1973,62,93104251,0.0,10,0.0
10441,930156662,MUSKIE,EDMUND,S,ME,M,D,,voting,19731205,1914-03-28,1914,1973,59,93104411,0.0,9,0.4444444444444444
10422,930157631,HARRINGTON,MICHAEL,H,MA,M,D,6.0,voting,19731205,1936-09-02,1936,1973,37,93104220,0.0,10,0.0
10458,930158428,SIKES,ROBERT,H,FL,M,D,1.0,voting,19731206,1906-06-03,1906,1973,67,93104580,0.0,9,1.0
10676,930158475,JACKSON,HENRY,S,WA,M,D,,voting,19731206,1912-05-31,1912,1973,61,93106761,0.0,10,0.0
10530,930158512,PERCY,CHARLES,S,IL,M,R,,voting,19731206,1919-09-27,1919,1973,54,93105301,2.7620391001497136e-16,9,0.8888888888888888
11388,930160124,STEVENS,TED,S,AK,M,R,,voting,19731210,1923-11-18,1923,1973,50,93113881,0.0,10,0.0
11253,930160330,HOLLINGS,ERNEST,S,SC,M,D,,voting,19731210,1922-01-01,1922,1973,51,93112531,0.0,9,0.0
10532,930160442,RANDOLPH,JENNINGS,S,WV,M,D,,voting,19731210,1902-03-08,1902,1973,71,93105321,0.0,9,0.0
10548,930160707,ULLMAN,ALBERT,H,OR,M,D,2.0,voting,19731210,1914-03-09,1914,1973,59,93105480,0.0,9,0.0
10660,930160925,CONABLE,BARBER,H,NY,M,R,35.0,voting,19731210,1922-11-02,1922,1973,51,93106600,0.0,10,0.0
10393,930162400,BADILLO,HERMAN,H,NY,M,D,21.0,voting,19731211,1929-08-21,1929,1973,44,93103930,0.0,9,0.0
10601,930162434,FINDLEY,PAUL,H,IL,M,R,20.0,voting,19731211,1921-06-23,1921,1973,52,93106010,0.0,9,0.0
10759,930163925,ADAMS,BROCKMAN,H,WA,M,D,7.0,voting,19731212,1927-01-13,1927,1973,46,93107590,0.0,10,0.0
10497,930164219,ECKHARDT,ROBERT,H,TX,M,D,8.0,voting,19731212,1913-07-16,1913,1973,60,93104970,0.0,10,0.0
10422,930164360,HARRINGTON,MICHAEL,H,MA,M,D,6.0,voting,19731212,1936-09-02,1936,1973,37,93104220,0.0,9,0.1111111111111111
10300,930164748,YOUNG,SAMUEL,H,IL,M,R,10.0,voting,19731212,1922-12-26,1922,1973,51,93103000,0.0,10,0.0
10758,930165316,BROYHILL,JAMES,H,NC,M,R,10.0,voting,19731213,1927-08-19,1927,1973,46,93107580,0.0,10,0.1
10962,930165892,PELL,CLAIBORNE,S,RI,M,D,,voting,19731213,1918-11-22,1918,1973,55,93109621,0.0,10,0.0
11189,930166492,HELMS,JESSE,S,NC,M,R,,voting,19731214,1921-10-18,1921,1973,52,93111891,0.0,9,0.0
10479,930167307,ANDERSON,JOHN,H,IL,M,R,16.0,voting,19731214,1922-02-15,1922,1973,51,93104790,0.0,9,1.0
10362,930168449,NELSON,GAYLORD,S,WI,M,D,,voting,19731217,1916-06-04,1916,1973,57,93103621,0.0,18,0.8888888888888888
10372,930169947,SCHWEIKER,RICHARD,S,PA,M,R,,voting,19731217,1926-06-01,1926,1973,47,93103721,0.0,19,0.0526315789473684
10545,930170114,TOWER,JOHN,S,TX,M,R,,voting,19731217,1925-09-29,1925,1973,48,93105451,0.0,10,0.0
10530,930170143,PERCY,CHARLES,S,IL,M,R,,voting,19731217,1919-09-27,1919,1973,54,93105301,0.0,9,1.0
10530,930170181,PERCY,CHARLES,S,IL,M,R,,voting,19731217,1919-09-27,1919,1973,54,93105301,0.0,9,0.2222222222222222
10267,930170197,MONDALE,WALTER,S,MN,M,D,,voting,19731217,1928-01-05,1928,1973,45,93102671,0.0,9,0.1111111111111111
10441,930170201,MUSKIE,EDMUND,S,ME,M,D,,voting,19731217,1914-03-28,1914,1973,59,93104411,0.0,10,0.3
10507,930170366,HUDDLESTON,WALTER,S,KY,M,D,,voting,19731217,1926-04-15,1926,1973,47,93105071,0.0,10,0.0
10323,930171153,ESCH,MARVIN,H,MI,M,R,2.0,voting,19731218,1927-08-04,1927,1973,46,93103230,0.0,10,0.0
11319,930171183,MINK,PATSY,H,HI,F,D,2.0,voting,19731218,1927-12-06,1927,1973,46,93113190,0.0,10,0.0
10369,930171951,RIBICOFF,ABRAHAM,S,CT,M,D,,voting,19731219,1910-04-09,1910,1973,63,93103691,0.0,9,0.3333333333333333
10622,930172034,LONG,RUSSELL,S,LA,M,D,,voting,19731219,1918-11-03,1918,1973,55,93106221,0.0,10,0.3
10166,930173650,MONTOYA,JOSEPH,S,NM,M,D,,voting,19731220,1915-09-24,1915,1973,58,93101661,0.0,10,1.0
10354,930174701,MAGNUSON,WARREN,S,WA,M,D,,voting,19731221,1905-04-12,1905,1973,68,93103541,0.0,20,0.15
10181,930174723,SCOTT,HUGH,S,PA,M,R,,voting,19731221,1900-11-11,1900,1973,73,93101811,0.0,9,1.0
10109,930176667,BEALL,JOHN,S,MD,M,R,,voting,19740121,1927-06-19,1927,1974,47,93101091,0.0,19,0.3684210526315789
10792,930178093,PRICE,CHARLES,H,IL,M,D,23.0,voting,19740122,1905-01-01,1905,1974,69,93107920,0.0,10,0.0
10263,930178541,METCALF,LEE,S,MT,M,D,,voting,19740123,1911-01-28,1911,1974,63,93102631,0.0,10,0.8
10549,930179284,VAN DEERLIN,LIONEL,H,CA,M,D,41.0,voting,19740124,1914-07-25,1914,1974,60,93105490,0.0,10,0.0
10158,930180285,MANSFIELD,MICHAEL,S,MT,M,D,,voting,19740129,1903-03-16,1903,1974,71,93101581,4.8040107772085295e-14,10,0.8
10425,930180411,HUMPHREY,HUBERT,S,MN,M,D,,voting,19740129,1911-05-27,1911,1974,63,93104251,0.0,9,0.0
10181,930182007,SCOTT,HUGH,S,PA,M,R,,voting,19740131,1900-11-11,1900,1974,74,93101811,0.0,9,1.0
10200,930182013,BROOKE,EDWARD,S,MA,M,R,,voting,19740131,1919-10-26,1919,1974,55,93102001,0.0,9,0.8888888888888888
11494,930182658,KENNEDY,EDWARD,S,MA,M,D,,voting,19740131,1932-02-22,1932,1974,42,93114941,0.0,9,0.1111111111111111
10425,930183079,HUMPHREY,HUBERT,S,MN,M,D,,voting,19740204,1911-05-27,1911,1974,63,93104251,0.0,9,0.0
10245,930183447,HOSMER,CRAIG,H,CA,M,R,32.0,voting,19740204,1915-05-06,1915,1974,59,93102450,8.00608066130923e-12,9,0.8888888888888888
10425,930184219,HUMPHREY,HUBERT,S,MN,M,D,,voting,19740205,1911-05-27,1911,1974,63,93104251,0.0,29,0.1034482758620689
10188,930184618,TUNNEY,JOHN,S,CA,M,D,,voting,19740206,1934-06-26,1934,1974,40,93101881,0.0,10,0.1
10367,930186702,RANDALL,WILLIAM,H,MO,M,D,4.0,voting,19740213,1909-07-16,1909,1974,65,93103670,0.0,9,0.1111111111111111
10523,930187097,MOORHEAD,WILLIAM,H,PA,M,D,14.0,voting,19740214,1923-04-08,1923,1974,51,93105230,0.0,19,0.0526315789473684
10241,930188101,HASKELL,FLOYD,S,CO,M,D,,voting,19740219,1916-02-07,1916,1974,58,93102411,0.0,9,0.1111111111111111
10054,930188113,ERVIN,SAMUEL,S,NC,M,D,,voting,19740219,1896-09-27,1896,1974,78,93100541,0.0,10,0.0
11640,930188137,INOUYE,DANIEL,S,HI,M,D,,voting,19740219,1924-09-07,1924,1974,50,93116401,0.0,19,0.4736842105263157
10425,930189670,HUMPHREY,HUBERT,S,MN,M,D,,voting,19740225,1911-05-27,1911,1974,63,93104251,0.0,10,0.0
10659,930189963,CHILES,LAWTON,S,FL,M,D,,voting,19740226,1930-04-03,1930,1974,44,93106591,0.0,10,0.0
10261,930189966,MCINTYRE,THOMAS,S,NH,M,D,,voting,19740226,1915-02-20,1915,1974,59,93102611,0.0,10,0.1
10413,930190436,DENT,JOHN,H,PA,M,D,21.0,voting,19740226,1908-03-10,1908,1974,66,93104130,0.0,9,0.0
10846,930190622,PEPPER,CLAUDE,H,FL,M,D,14.0,voting,19740226,1900-09-08,1900,1974,74,93108460,0.0,18,1.0
10319,930191012,CULVER,JOHN,H,IA,M,D,2.0,voting,19740227,1932-08-08,1932,1974,42,93103190,0.0,9,0.1111111111111111
10291,930191156,TIERNAN,ROBERT,H,RI,M,D,2.0,voting,19740227,1929-02-24,1929,1974,45,93102910,0.0,10,0.3
10768,930191271,CRANSTON,ALAN,S,CA,M,D,,voting,19740227,1914-06-19,1914,1974,60,93107681,0.0,10,0.0
10532,930192452,RANDOLPH,JENNINGS,S,WV,M,D,,voting,19740301,1902-03-08,1902,1974,72,93105321,0.0,9,0.1111111111111111
10783,930192663,KEMP,JACK,H,NY,M,R,38.0,voting,19740304,1935-07-13,1935,1974,39,93107830,0.0,9,0.2222222222222222
10378,930193243,STEVENSON,ADLAI,S,IL,M,D,,voting,19740305,1930-10-10,1930,1974,44,93103781,0.0,10,0.1
10231,930193783,GROSS,HAROLD,H,IA,M,R,3.0,voting,19740305,1899-06-30,1899,1974,75,93102310,0.0,10,0.0
10238,930194161,HANSEN,JULIA,H,WA,F,D,3.0,voting,19740305,1907-06-14,1907,1974,67,93102380,0.0,10,0.0
10398,930194800,BURKE,J.,H,FL,M,R,12.0,voting,19740306,1913-01-14,1913,1974,61,93103980,0.0,19,0.0
10637,930196074,REUSS,HENRY,H,WI,M,D,5.0,voting,19740307,1912-02-22,1912,1974,62,93106370,0.0,9,1.0
10425,930196822,HUMPHREY,HUBERT,S,MN,M,D,,voting,19740308,1911-05-27,1911,1974,63,93104251,0.0,20,0.55
11494,930197562,KENNEDY,EDWARD,S,MA,M,D,,voting,19740311,1932-02-22,1932,1974,42,93114941,0.0,9,1.0
10414,930198509,EILBERG,JOSHUA,H,PA,M,D,4.0,voting,19740312,1921-02-12,1921,1974,53,93104140,0.0,20,0.15
10768,930199631,CRANSTON,ALAN,S,CA,M,D,,voting,19740313,1914-06-19,1914,1974,60,93107681,0.0,9,0.0
10378,930199647,STEVENSON,ADLAI,S,IL,M,D,,voting,19740313,1930-10-10,1930,1974,44,93103781,0.0,9,0.0
11593,930200658,OBEY,DAVID,H,WI,M,D,7.0,voting,19740314,1938-10-03,1938,1974,36,93115930,0.0,9,0.0
10453,930200796,RUPPE,PHILIP,H,MI,M,R,11.0,voting,19740314,1926-09-29,1926,1974,48,93104530,0.0,9,0.0
10212,930201512,CURTIS,CARL,S,NE,M,R,,voting,19740319,1905-03-15,1905,1974,69,93102121,3.933992434762066e-09,9,0.8888888888888888
10287,930201957,STEELE,ROBERT,H,CT,M,R,2.0,voting,19740319,1938-11-03,1938,1974,36,93102870,0.0,9,0.0
10291,930202002,TIERNAN,ROBERT,H,RI,M,D,2.0,voting,19740319,1929-02-24,1929,1974,45,93102910,0.0,19,0.4210526315789473
10319,930202029,CULVER,JOHN,H,IA,M,D,2.0,voting,19740319,1932-08-08,1932,1974,42,93103190,0.0,10,0.0
10676,930202599,JACKSON,HENRY,S,WA,M,D,,voting,19740320,1912-05-31,1912,1974,62,93106761,0.0,9,0.1111111111111111
10054,930202652,ERVIN,SAMUEL,S,NC,M,D,,voting,19740320,1896-09-27,1896,1974,78,93100541,0.0,10,0.0
10263,930203033,METCALF,LEE,S,MT,M,D,,voting,19740320,1911-01-28,1911,1974,63,93102631,0.0,10,0.0
10311,930204041,BELLMON,HENRY,S,OK,M,R,,voting,19740321,1921-09-03,1921,1974,53,93103111,0.0,9,0.0
11535,930204082,BIDEN,JOSEPH,S,DE,M,D,,voting,19740321,1942-11-20,1942,1974,32,93115351,0.0,9,1.0
10354,930205254,MAGNUSON,WARREN,S,WA,M,D,,voting,19740326,1905-04-12,1905,1974,69,93103541,0.0,9,0.1111111111111111
10530,930205302,PERCY,CHARLES,S,IL,M,R,,voting,19740326,1919-09-27,1919,1974,55,93105301,0.0,9,0.8888888888888888
10956,930205303,NUNN,SAMUEL,S,GA,M,D,,voting,19740326,1938-09-08,1938,1974,36,93109561,0.0,9,0.3333333333333333
10345,930205419,JAVITS,JACOB,S,NY,M,R,,voting,19740326,1904-05-18,1904,1974,70,93103451,0.0,9,0.0
10109,930205420,BEALL,JOHN,S,MD,M,R,,voting,19740326,1927-06-19,1927,1974,47,93101091,0.0,19,0.0
10471,930205434,WILLIAMS,HARRISON,S,NJ,M,D,,voting,19740326,1919-12-10,1919,1974,55,93104711,0.0,9,0.0
10372,930205435,SCHWEIKER,RICHARD,S,PA,M,R,,voting,19740326,1926-06-01,1926,1974,48,93103721,0.0,9,0.1111111111111111
10425,930205437,HUMPHREY,HUBERT,S,MN,M,D,,voting,19740326,1911-05-27,1911,1974,63,93104251,0.0,9,0.0
10319,930207903,CULVER,JOHN,H,IA,M,D,2.0,voting,19740328,1932-08-08,1932,1974,42,93103190,0.0,10,0.1
10530,930208003,PERCY,CHARLES,S,IL,M,R,,voting,19740328,1919-09-27,1919,1974,55,93105301,0.0,9,1.0
10251,930209156,KUYKENDALL,DAN,H,TN,M,R,8.0,voting,19740401,1924-07-09,1924,1974,50,93102510,0.0,9,0.1111111111111111
11320,930210638,MOAKLEY,JOHN,H,MA,M,I,9.0,voting,19740402,1927-04-27,1927,1974,47,93113200,0.0,10,0.0
10561,930210640,BAFALIS,LOUIS,H,FL,M,R,10.0,voting,19740402,1929-09-28,1929,1974,45,93105610,0.0,9,0.1111111111111111
10273,930210648,RARICK,JOHN,H,LA,M,D,6.0,voting,19740402,1924-01-29,1924,1974,50,93102730,0.0,9,0.0
10483,930210661,BAUMAN,ROBERT,H,MD,M,R,1.0,voting,19740402,1937-04-04,1937,1974,37,93104830,0.0,10,0.9
10349,930210717,KLUCZYNSKI,JOHN,H,IL,M,D,5.0,voting,19740402,1896-02-15,1896,1974,78,93103490,0.0,9,0.1111111111111111
10181,930210978,SCOTT,HUGH,S,PA,M,R,,voting,19740403,1900-11-11,1900,1974,74,93101811,6.070122013709816e-14,9,1.0
10367,930211652,RANDALL,WILLIAM,H,MO,M,D,4.0,voting,19740403,1909-07-16,1909,1974,65,93103670,0.0,9,0.1111111111111111
10298,930211875,WYATT,WENDELL,H,OR,M,R,1.0,voting,19740403,1917-06-15,1917,1974,57,93102980,0.0,10,0.0
10311,930212139,BELLMON,HENRY,S,OK,M,R,,voting,19740404,1921-09-03,1921,1974,53,93103111,0.0,10,0.0
10319,930213271,CULVER,JOHN,H,IA,M,D,2.0,voting,19740404,1932-08-08,1932,1974,42,93103190,0.0,9,0.1111111111111111
10747,930213287,SEIBERLING,JOHN,H,OH,M,D,14.0,voting,19740404,1918-09-08,1918,1974,56,93107470,0.0,9,0.8888888888888888
10835,930214841,LUKEN,THOMAS,H,OH,M,D,1.0,voting,19740409,1925-07-09,1925,1974,49,93108350,0.0,10,0.1
10134,930214929,FANNIN,PAUL,S,AZ,M,R,,voting,19740409,1907-01-29,1907,1974,67,93101341,0.0,9,1.0
10422,930216416,HARRINGTON,MICHAEL,H,MA,M,D,6.0,voting,19740410,1936-09-02,1936,1974,38,93104220,0.0,9,1.0
11154,930216631,SCHROEDER,PATRICIA,H,CO,F,D,1.0,voting,19740410,1940-07-30,1940,1974,34,93111540,0.0,9,0.0
10378,930217484,STEVENSON,ADLAI,S,IL,M,D,,voting,19740411,1930-10-10,1930,1974,44,93103781,0.0,10,0.0
10425,930218031,HUMPHREY,HUBERT,S,MN,M,D,,voting,19740411,1911-05-27,1911,1974,63,93104251,0.0,10,1.0
10425,930218044,HUMPHREY,HUBERT,S,MN,M,D,,voting,19740411,1911-05-27,1911,1974,63,93104251,0.0,9,0.2222222222222222
10356,930218271,MCGOVERN,GEORGE,S,SD,M,D,,voting,19740422,1922-07-19,1922,1974,52,93103561,0.0,9,0.0
10161,930218284,MCGEE,GALE,S,WY,M,D,,voting,19740422,1915-03-17,1915,1974,59,93101611,0.0,9,0.7777777777777778
10356,930218286,MCGOVERN,GEORGE,S,SD,M,D,,voting,19740422,1922-07-19,1922,1974,52,93103561,0.0,10,0.1
10158,930218421,MANSFIELD,MICHAEL,S,MT,M,D,,voting,19740423,1903-03-16,1903,1974,71,93101581,0.0,9,0.1111111111111111
11189,930218801,HELMS,JESSE,S,NC,M,R,,voting,19740423,1921-10-18,1921,1974,53,93111891,0.0,10,0.0
10294,930219207,WALDIE,JEROME,H,CA,M,D,14.0,voting,19740423,1925-02-15,1925,1974,49,93102940,0.0,9,0.8888888888888888
10419,930219287,FREY,LOUIS,H,FL,M,R,9.0,voting,19740423,1934-01-11,1934,1974,40,93104190,0.0,9,0.1111111111111111
10532,930219498,RANDOLPH,JENNINGS,S,WV,M,D,,voting,19740424,1902-03-08,1902,1974,72,93105321,0.0,19,0.1052631578947368
10422,930219999,HARRINGTON,MICHAEL,H,MA,M,D,6.0,voting,19740424,1936-09-02,1936,1974,38,93104220,0.0,9,0.1111111111111111
10792,930220101,PRICE,CHARLES,H,IL,M,D,23.0,voting,19740424,1905-01-01,1905,1974,69,93107920,0.0,10,0.0
10432,930220128,LEGGETT,ROBERT,H,CA,M,D,4.0,voting,19740424,1926-07-26,1926,1974,48,93104320,0.0,10,0.0
10612,930220622,HECKLER,MARGARET,H,MA,F,R,10.0,voting,19740424,1931-06-21,1931,1974,43,93106120,0.0,10,0.0
10361,930221233,MOSHER,CHARLES,H,OH,M,R,13.0,voting,19740425,1906-05-07,1906,1974,68,93103610,0.0,9,0.1111111111111111
10382,930221260,SYMINGTON,JAMES,H,MO,M,D,2.0,voting,19740425,1927-09-28,1927,1974,47,93103820,0.0,9,0.2222222222222222
10314,930221323,CASEY,ROBERT,H,TX,M,D,22.0,voting,19740425,1915-07-27,1915,1974,59,93103140,0.0,10,0.0
10244,930221802,HOLIFIELD,CHESTER,H,CA,M,D,19.0,voting,19740429,1903-12-03,1903,1974,71,93102440,0.0,9,0.1111111111111111
10317,930221861,CONLAN,JOHN,H,AZ,M,R,4.0,voting,19740429,1930-09-17,1930,1974,44,93103170,0.0,9,0.2222222222222222
10287,930221867,STEELE,ROBERT,H,CT,M,R,2.0,voting,19740429,1938-11-03,1938,1974,36,93102870,0.0,9,0.2222222222222222
10367,930222135,RANDALL,WILLIAM,H,MO,M,D,4.0,voting,19740429,1909-07-16,1909,1974,65,93103670,0.0,10,0.1
10441,930222289,MUSKIE,EDMUND,S,ME,M,D,,voting,19740429,1914-03-28,1914,1974,60,93104411,0.0,10,0.6
10345,930222290,JAVITS,JACOB,S,NY,M,R,,voting,19740429,1904-05-18,1904,1974,70,93103451,0.0,10,0.1
10158,930222323,MANSFIELD,MICHAEL,S,MT,M,D,,voting,19740429,1903-03-16,1903,1974,71,93101581,0.0,10,0.0
10148,930222342,HRUSKA,ROMAN,S,NE,M,R,,voting,19740429,1904-08-16,1904,1974,70,93101481,0.0,10,0.3
11462,930222410,BYRD,ROBERT,S,WV,M,D,,voting,19740429,1917-11-20,1917,1974,57,93114621,0.0,20,0.0
10927,930222432,JOHNSTON,JOHN,S,LA,M,D,,voting,19740429,1932-06-10,1932,1974,42,93109271,0.0,19,0.0
10659,930222456,CHILES,LAWTON,S,FL,M,D,,voting,19740429,1930-04-03,1930,1974,44,93106591,0.0,19,0.1052631578947368
11153,930222530,ROTH,WILLIAM,S,DE,M,R,,voting,19740429,1921-07-22,1921,1974,53,93111531,0.0,10,0.0
10425,930222535,HUMPHREY,HUBERT,S,MN,M,D,,voting,19740429,1911-05-27,1911,1974,63,93104251,0.0,9,0.2222222222222222
10169,930222718,MOSS,FRANK,S,UT,M,D,,voting,19740430,1911-09-23,1911,1974,63,93101691,0.0,9,0.8888888888888888
10369,930222767,RIBICOFF,ABRAHAM,S,CT,M,D,,voting,19740430,1910-04-09,1910,1974,64,93103691,0.0,9,1.0
10367,930223497,RANDALL,WILLIAM,H,MO,M,D,4.0,voting,19740430,1909-07-16,1909,1974,65,93103670,0.0,9,0.1111111111111111
10971,930224119,ROE,ROBERT,H,NJ,M,D,8.0,voting,19740501,1924-02-28,1924,1974,50,93109710,0.0,18,0.0555555555555555
